ticker,price,stage,technical_stage,pattern,formation_score,technical_score,risk_score,decision,market_regime_state,market_regime_score,market_regime_reason,rs20_vs_spy,rsi14,rvol,max_up_day_30d_pct,ten_pct_up_days_30d,explosive_move_30d,atr_pct,avg_dollar_volume,ema20,ema50,ema200,daily_support,daily_resistance,weekly_support,weekly_resistance,monthly_support,monthly_resistance,entry_trigger,entry_model,entry_condition,entry_buffer_pct,retest_reference,retest_distance_pct,retest_quality_score,retest_quality_reasons,ema20_slope5_pct,support_touch_count,higher_low,bullish_close,stop,stop_basis,stop_anchor,stop_anchor_distance_pct,risk_pct,swing5_low,swing10_low,target_5,target_8,target_10,rr_to_8pct,next_higher_resistance,runway_to_next_resistance_pct,runway_ok,min_runway_required_pct,effective_target,effective_target_pct,effective_rr,effective_rr_ok,min_effective_rr_required,distance_to_20d_high_pct,extension_above_20d_high_pct,avg_share_volume20,median_dollar_volume20,adr20_pct,liquidity_gate_passed,volatility_gate_passed,company_name,rank_score,theme,theme_etf,theme_score,theme_state,theme_bonus,theme_match_confidence,theme_match_source,theme_match_reason,sector_regime_ok,catalyst_score,catalyst_status,catalyst_type,catalyst_bias,catalyst_headline,catalyst_provider,catalyst_age_hours,catalyst_relevance,catalyst_fresh,news_freshness_status,catalyst_materiality,rejected_news_count,earnings_days,negative_catalyst_risk,final_score,final_decision,live_status,live_session_date,live_bar_at_et,live_bar_high,live_bar_low,live_price,session_high,session_low,live_vwap,live_above_vwap,opening_range_high,opening_range_low,live_above_or_high,intraday_rvol,volume_vs_9ma,opening_30m_rvol,opening_volume_spike_2x,quote_bid,quote_ask,bid_ask_spread_pct,spread_gate_passed,spread_gate_source,live_trigger_reached,live_retest_touched,live_confirmation_score,premarket_price,premarket_gap_pct,premarket_volume,premarket_status,live_trade_action,order_flow_mode,order_flow_score,order_flow_state,buy_pressure_pct,sell_pressure_pct,signed_volume_proxy,volume_imbalance_proxy,close_location_value,volume_impulse,vwap_pressure,market_hunt_score,universal_10pct_gate,v3_market_data_source,v3_market_data_refreshed_at_utc,v3_provider_coverage,v3_analyzable_coverage
ASO,50.07,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, near EMA200 pivot",44,64,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,6.44,69.0,0.21,14.4,1,True,4.57,110877033.0,48.48,48.07,50.04,41.9,56.71,41.9,56.71,41.9,61.27,56.89,RESISTANCE_BREAKOUT,BREAKOUT,0.32,,,0,,,0,False,False,53.48,ATR_FALLBACK,53.46,6.03,6.0,49.76,42.91,59.74,61.45,62.58,1.33,61.27,7.69,True,5.0,61.27,7.69,1.28,False,2.5,13.26,0.0,2311346.0,82406790.0,3.89,True,True,"Academy Sports and Outdoors, Inc. - Common Stock",50.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,50.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,50.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
FA,21.08,DISCOVER,DISCOVER,"above EMA50, rising EMA50, volume contraction",40,56,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,0.63,51.2,0.29,17.32,1,True,3.83,26219863.0,21.09,20.41,17.03,19.9,22.37,15.82,25.15,10.28,25.15,22.43,RESISTANCE_BREAKOUT,BREAKOUT,0.29,,,0,,,0,False,False,21.09,EMA20,21.09,6.0,6.0,20.37,19.9,23.56,24.23,24.68,1.33,25.15,12.1,True,5.0,24.23,8.0,1.33,False,2.5,6.12,0.0,1279201.0,26499023.0,3.38,True,True,First Advantage Corporation - Common Stock,48.4,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,48.4,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,48.4,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
NET,329.88,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,13.93,57.7,0.46,10.51,1,True,5.03,890965096.0,305.41,288.71,244.69,269.3,334.6,212.32,332.22,164.05,332.22,335.93,RESISTANCE_BREAKOUT,BREAKOUT,0.4,,,0,,,0,False,False,315.77,ATR_FALLBACK,311.03,7.41,6.0,302.88,269.3,352.72,362.8,369.52,1.33,,,False,5.0,362.8,8.0,1.33,False,2.5,1.43,0.0,3006266.0,859463887.0,5.2,True,True,"Cloudflare, Inc. Class A Common Stock",48.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,48.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,48.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
VRNS,47.41,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance, tight range",52,76,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,13.04,59.8,0.24,10.41,1,True,4.26,84107390.0,45.3,43.19,38.84,39.88,48.39,32.04,49.54,19.7,49.54,48.55,RESISTANCE_BREAKOUT,BREAKOUT,0.33,,,0,,,0,False,False,45.64,ATR_FALLBACK,45.52,6.24,6.0,44.17,40.89,50.98,52.44,53.41,1.33,49.54,2.04,False,5.0,49.54,2.04,0.34,False,2.5,2.07,0.0,1837078.0,67695126.0,4.17,True,True,"Varonis Systems, Inc. - Common Stock",48.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,48.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,48.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
CLMT,58.99,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,60,55,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,20.84,95.7,0.58,15.17,1,True,4.07,62292710.0,53.28,47.86,35.84,45.73,59.08,31.7,58.4,26.41,51.5,59.27,RESISTANCE_BREAKOUT,BREAKOUT,0.33,,,0,,,0,False,False,55.72,ATR_FALLBACK,55.67,6.08,6.0,54.91,51.77,62.24,64.01,65.2,1.33,,,False,5.0,64.01,8.0,1.33,False,2.5,0.14,0.0,1166923.0,61646262.0,4.41,True,True,"Calumet, Inc - Common Stock",47.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,47.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,47.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
IAG,20.05,REJECT,REJECT,"20/50 uptrend, rising EMA50, tight range",36,46,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,2.56,39.5,0.46,14.29,1,True,4.38,92787996.0,19.82,18.67,17.15,19.15,22.32,13.62,22.32,13.62,24.87,22.39,RESISTANCE_BREAKOUT,BREAKOUT,0.31,,,0,,,0,False,False,21.05,ATR_FALLBACK,21.07,5.89,6.0,19.15,19.15,23.51,24.18,24.63,1.33,24.87,11.07,True,5.0,24.18,8.0,1.33,False,2.5,11.35,0.0,4750546.0,84671954.0,3.64,True,True,Iamgold Corporation Ordinary Shares,46.8,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,46.8,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,46.8,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
ZS,194.74,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,62,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,6.41,54.3,0.49,16.52,1,True,5.13,606788244.0,178.51,168.97,179.18,159.2,196.57,121.72,190.97,114.62,191.25,197.37,RESISTANCE_BREAKOUT,BREAKOUT,0.41,,,0,,,0,False,False,185.53,ATR_FALLBACK,182.38,7.6,6.0,160.75,159.2,207.24,213.16,217.11,1.33,,,False,5.0,213.16,8.0,1.33,False,2.5,0.94,0.0,3342306.0,443044140.0,5.11,True,True,"Zscaler, Inc. - Common Stock",46.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,46.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,46.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
AEM,200.27,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, tight range, volume contraction, low-volume pullback",46,52,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,-2.46,37.8,0.38,11.12,1,True,3.85,576950246.0,197.76,186.81,180.06,192.7,223.93,134.08,223.93,134.08,254.05,224.55,RESISTANCE_BREAKOUT,BREAKOUT,0.28,,,0,,,0,False,False,211.59,ATR_FALLBACK,212.98,5.15,5.77,192.7,192.7,235.78,242.51,247.01,1.39,254.05,13.14,True,5.0,242.51,8.0,1.39,False,2.5,11.81,0.0,2976432.0,559134158.0,3.5,True,True,Agnico Eagle Mines Limited Common Stock,45.9,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,45.9,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,45.9,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
WIX,80.36,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, near EMA200 pivot, volume contraction",42,52,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,4.08,41.5,0.14,16.45,1,True,6.34,108990437.0,78.74,71.96,82.33,69.27,96.8,40.16,96.8,40.16,94.83,97.21,RESISTANCE_BREAKOUT,BREAKOUT,0.42,,,0,,,0,False,False,91.38,ATR_FALLBACK,89.57,7.86,6.0,72.82,69.27,102.07,104.98,106.93,1.33,,,False,5.0,104.98,8.0,1.33,False,2.5,20.46,0.0,1367482.0,95927623.0,5.75,True,True,Wix.com Ltd. - Ordinary Shares,43.1,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,43.1,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,43.1,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
S,23.39,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,66,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,10.62,53.6,0.81,14.48,2,True,5.32,185717737.0,21.33,20.28,17.66,19.07,23.92,14.4,23.95,11.81,23.95,24.02,RESISTANCE_BREAKOUT,BREAKOUT,0.42,,,0,,,0,False,False,22.57,ATR_FALLBACK,22.15,7.78,6.0,19.16,19.07,25.22,25.94,26.42,1.33,,,False,5.0,25.94,8.0,1.33,False,2.5,2.25,0.0,8811463.0,130987803.0,4.99,True,True,"SentinelOne, Inc. Class A Common Stock",43.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,43.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,43.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
PANW,374.57,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, compressed below 20d resistance",42,56,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,5.03,47.1,0.48,13.09,2,True,5.31,2274892118.0,356.64,343.62,270.1,321.39,387.33,282.52,398.88,143.5,398.88,388.92,RESISTANCE_BREAKOUT,BREAKOUT,0.41,,,0,,,0,False,False,365.59,ATR_FALLBACK,359.1,7.67,6.0,327.05,321.39,408.37,420.03,427.81,1.33,398.88,2.56,False,5.0,398.88,2.56,0.43,False,2.5,3.41,0.0,6450583.0,1909504932.0,4.98,True,True,"Palo Alto Networks, Inc. - Common Stock",42.0,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,42.0,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,42.0,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
INSM,123.21,DISCOVER,DISCOVER,"above EMA50, rising EMA50, near EMA50 support, tight range",50,62,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,-4.79,52.7,0.38,33.86,1,True,4.13,229884186.0,123.89,120.43,130.67,117.15,130.83,95.27,137.7,90.39,166.19,131.24,RESISTANCE_BREAKOUT,BREAKOUT,0.31,,,0,,,0,False,False,123.36,EMA20,123.89,5.6,6.0,118.34,118.34,137.8,141.74,144.36,1.33,137.7,4.92,False,5.0,137.7,4.92,0.82,False,2.5,6.4,0.0,1856768.0,224008212.0,3.76,True,True,Insmed Incorporated - Common Stock,39.9,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,39.9,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,39.9,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
ABCL,12.79,REJECT,REJECT,"20/50 uptrend, rising EMA50",26,46,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,7.41,53.8,1.03,34.78,3,True,5.42,53856680.0,11.14,9.6,6.5,10.32,12.58,4.98,12.58,3.22,12.58,12.79,RESISTANCE_BREAKOUT,BREAKOUT,1.67,,,0,,,0,False,False,12.02,ATR_FALLBACK,11.75,8.13,6.0,10.32,10.32,13.43,13.81,14.07,1.33,,,False,5.0,13.81,8.0,1.33,False,2.5,-1.64,1.67,4852327.0,50602006.0,5.69,True,True,AbCellera Biologics Inc. - Common Shares,39.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,39.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,39.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
FROG,94.0,REJECT,REJECT,"20/50 uptrend, rising EMA50, volume contraction",32,42,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,3.96,35.5,0.41,12.1,2,True,5.91,174074674.0,91.35,88.3,71.63,81.68,105.76,72.14,105.76,38.81,105.76,106.2,RESISTANCE_BREAKOUT,BREAKOUT,0.42,,,0,,,0,False,False,99.83,ATR_FALLBACK,97.87,7.84,6.0,85.51,81.68,111.51,114.7,116.82,1.33,,,False,5.0,114.7,8.0,1.33,False,2.5,12.52,0.0,1898982.0,167013746.0,5.97,True,True,JFrog Ltd. - Ordinary shares,37.6,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,37.6,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,37.6,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
LITE,911.74,DISCOVER,DISCOVER,"20/50 uptrend, rising EMA50, bull flag/pullback",40,58,35,WATCHLIST,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,11.08,45.9,0.64,13.63,2,True,6.58,3616362026.0,892.58,865.46,710.43,784.47,1026.76,594.84,1026.76,548.24,1085.68,1031.56,RESISTANCE_BREAKOUT,BREAKOUT,0.47,,,0,,,0,False,False,969.67,ATR_FALLBACK,941.53,8.73,6.0,832.11,818.89,1083.14,1114.09,1134.72,1.33,1085.68,5.25,True,5.0,1085.68,5.25,0.87,False,2.5,12.61,0.0,4016213.0,3292625597.0,6.41,True,True,Lumentum Holdings Inc. - Common Stock,37.6,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,37.6,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,37.6,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
HP,41.93,REJECT,REJECT,"above EMA50, rising EMA50, volume contraction, low-volume pullback",36,42,35,NO TRADE,WEAK,37.0,price<EMA20; EMA20>EMA50; EMA20 falling,-3.27,48.3,0.21,12.86,2,True,4.52,53822155.0,42.91,40.67,35.23,40.85,48.17,30.23,48.17,30.23,45.0,48.32,RESISTANCE_BREAKOUT,BREAKOUT,0.31,,,0,,,0,False,False,45.42,ATR_FALLBACK,45.48,5.88,6.0,41.16,41.16,50.74,52.19,53.15,1.33,,,False,5.0,52.19,8.0,1.33,False,2.5,14.88,0.0,1222641.0,47806257.0,3.71,True,True,"Helmerich & Payne, Inc. Common Stock",36.2,UNCLASSIFIED,,0.0,NONE,0.0,0.0,NONE,,True,0,NOT CHECKED,NONE,NEUTRAL,,,,NOT CHECKED,False,NOT CHECKED,NONE,0,,False,36.2,WATCHLIST,NOT CHECKED,,,,,,,,,False,,,False,,,,False,,,,False,NONE,False,False,0,,,,NOT CHECKED,NO LIVE SIGNAL,BAR_PROXY,0.0,NO DATA,,,,,,,,36.2,True,DIRECT_PROVIDER,2026-09-17T16:55:48.083779+00:00,1.0,0.98
